train_dataset,eval_dataset,algorithm,layer,layer_name,accuracy,n_samples,in_distribution
imdb,imdb,CCS,0,h0,1.0,100,True
imdb,dbpedia_14,CCS,0,h0,0.96,100,False
imdb,arc_easy,LAT,0,h0,0.34,50,False
imdb,common_sense_qa,LAT,0,h0,0.275,40,False
imdb,boolq,LAT,0,h0,0.58,100,False
imdb,imdb,LAT,0,h0,0.96,100,True
imdb,dbpedia_14,LAT,0,h0,0.6,100,False
imdb,arc_easy,DIM,0,h0,0.34,50,False
imdb,common_sense_qa,DIM,0,h0,0.275,40,False
imdb,boolq,DIM,0,h0,0.6,100,False
imdb,imdb,DIM,0,h0,1.0,100,True
imdb,dbpedia_14,DIM,0,h0,0.51,100,False
imdb,arc_easy,LDA,0,h0,0.32,50,False
imdb,common_sense_qa,LDA,0,h0,0.15,40,False
imdb,boolq,LDA,0,h0,0.6,100,False
imdb,imdb,LDA,0,h0,1.0,100,True
imdb,dbpedia_14,LDA,0,h0,0.58,100,False
imdb,arc_easy,LR,0,h0,0.36,50,False
imdb,common_sense_qa,LR,0,h0,0.25,40,False
imdb,boolq,LR,0,h0,0.6,100,False
imdb,imdb,LR,0,h0,1.0,100,True
imdb,dbpedia_14,LR,0,h0,0.52,100,False
imdb,arc_easy,LR-G,0,h0,0.34,50,False
imdb,common_sense_qa,LR-G,0,h0,0.275,40,False
imdb,boolq,LR-G,0,h0,0.6,100,False
imdb,imdb,LR-G,0,h0,1.0,100,True
imdb,dbpedia_14,LR-G,0,h0,0.51,100,False
imdb,arc_easy,PCA,0,h0,0.3,50,False
imdb,common_sense_qa,PCA,0,h0,0.225,40,False
imdb,boolq,PCA,0,h0,0.6,100,False
imdb,imdb,PCA,0,h0,0.72,100,True
imdb,dbpedia_14,PCA,0,h0,0.51,100,False
imdb,arc_easy,PCA-G,0,h0,0.3,50,False
imdb,common_sense_qa,PCA-G,0,h0,0.275,40,False
imdb,boolq,PCA-G,0,h0,0.6,100,False
imdb,imdb,PCA-G,0,h0,0.8,100,True
imdb,dbpedia_14,PCA-G,0,h0,0.51,100,False
imdb,arc_easy,CCS,2,h2,0.34,50,False
imdb,common_sense_qa,CCS,2,h2,0.275,40,False
imdb,boolq,CCS,2,h2,0.6,100,False
imdb,imdb,CCS,2,h2,1.0,100,True
imdb,dbpedia_14,CCS,2,h2,0.69,100,False
imdb,arc_easy,LAT,2,h2,0.3,50,False
imdb,common_sense_qa,LAT,2,h2,0.225,40,False
imdb,boolq,LAT,2,h2,0.6,100,False
imdb,imdb,LAT,2,h2,0.94,100,True
imdb,dbpedia_14,LAT,2,h2,0.65,100,False
imdb,arc_easy,DIM,2,h2,0.34,50,False
imdb,common_sense_qa,DIM,2,h2,0.275,40,False
imdb,boolq,DIM,2,h2,0.6,100,False
imdb,imdb,DIM,2,h2,1.0,100,True
imdb,dbpedia_14,DIM,2,h2,0.56,100,False
imdb,arc_easy,LDA,2,h2,0.32,50,False
imdb,common_sense_qa,LDA,2,h2,0.3,40,False
imdb,boolq,LDA,2,h2,0.6,100,False
imdb,imdb,LDA,2,h2,1.0,100,True
imdb,dbpedia_14,LDA,2,h2,0.76,100,False
imdb,arc_easy,LR,2,h2,0.34,50,False
imdb,common_sense_qa,LR,2,h2,0.25,40,False
imdb,boolq,LR,2,h2,0.6,100,False
imdb,imdb,LR,2,h2,1.0,100,True
imdb,dbpedia_14,LR,2,h2,0.52,100,False
imdb,arc_easy,LR-G,2,h2,0.34,50,False
imdb,common_sense_qa,LR-G,2,h2,0.275,40,False
imdb,boolq,LR-G,2,h2,0.6,100,False
imdb,imdb,LR-G,2,h2,1.0,100,True
imdb,dbpedia_14,LR-G,2,h2,0.56,100,False
imdb,arc_easy,PCA,2,h2,0.26,50,False
imdb,common_sense_qa,PCA,2,h2,0.225,40,False
imdb,boolq,PCA,2,h2,0.6,100,False
imdb,imdb,PCA,2,h2,0.94,100,True
imdb,dbpedia_14,PCA,2,h2,0.58,100,False
imdb,arc_easy,PCA-G,2,h2,0.28,50,False
imdb,common_sense_qa,PCA-G,2,h2,0.25,40,False
imdb,boolq,PCA-G,2,h2,0.6,100,False
imdb,imdb,PCA-G,2,h2,1.0,100,True
imdb,dbpedia_14,PCA-G,2,h2,0.61,100,False
imdb,arc_easy,CCS,4,h4,0.3,50,False
imdb,common_sense_qa,CCS,4,h4,0.275,40,False
imdb,boolq,CCS,4,h4,0.6,100,False
imdb,imdb,CCS,4,h4,0.7,100,True
imdb,dbpedia_14,CCS,4,h4,0.65,100,False
imdb,arc_easy,LAT,4,h4,0.28,50,False
imdb,common_sense_qa,LAT,4,h4,0.25,40,False
imdb,boolq,LAT,4,h4,0.6,100,False
imdb,imdb,LAT,4,h4,0.83,100,True
imdb,dbpedia_14,LAT,4,h4,0.55,100,False
imdb,arc_easy,DIM,4,h4,0.32,50,False
imdb,common_sense_qa,DIM,4,h4,0.325,40,False
imdb,boolq,DIM,4,h4,0.6,100,False
imdb,imdb,DIM,4,h4,1.0,100,True
imdb,dbpedia_14,DIM,4,h4,0.66,100,False
imdb,arc_easy,LDA,4,h4,0.3,50,False
imdb,common_sense_qa,LDA,4,h4,0.25,40,False
imdb,boolq,LDA,4,h4,0.56,100,False
imdb,imdb,LDA,4,h4,1.0,100,True
imdb,dbpedia_14,LDA,4,h4,0.76,100,False
imdb,arc_easy,LR,4,h4,0.34,50,False
imdb,common_sense_qa,LR,4,h4,0.3,40,False
imdb,boolq,LR,4,h4,0.6,100,False
imdb,imdb,LR,4,h4,1.0,100,True
imdb,dbpedia_14,LR,4,h4,0.62,100,False
imdb,arc_easy,LR-G,4,h4,0.32,50,False
imdb,common_sense_qa,LR-G,4,h4,0.325,40,False
imdb,boolq,LR-G,4,h4,0.6,100,False
imdb,imdb,LR-G,4,h4,1.0,100,True
imdb,dbpedia_14,LR-G,4,h4,0.66,100,False
imdb,arc_easy,PCA,4,h4,0.28,50,False
imdb,common_sense_qa,PCA,4,h4,0.275,40,False
imdb,boolq,PCA,4,h4,0.6,100,False
imdb,imdb,PCA,4,h4,0.59,100,True
imdb,dbpedia_14,PCA,4,h4,0.51,100,False
imdb,arc_easy,PCA-G,4,h4,0.32,50,False
imdb,common_sense_qa,PCA-G,4,h4,0.225,40,False
imdb,boolq,PCA-G,4,h4,0.59,100,False
imdb,imdb,PCA-G,4,h4,0.99,100,True
imdb,dbpedia_14,PCA-G,4,h4,0.76,100,False
imdb,arc_easy,CCS,6,h6,0.26,50,False
imdb,common_sense_qa,CCS,6,h6,0.275,40,False
imdb,boolq,CCS,6,h6,0.52,100,False
imdb,imdb,CCS,6,h6,0.99,100,True
imdb,dbpedia_14,CCS,6,h6,0.6,100,False
imdb,arc_easy,LAT,6,h6,0.32,50,False
imdb,common_sense_qa,LAT,6,h6,0.2,40,False
imdb,boolq,LAT,6,h6,0.59,100,False
imdb,imdb,LAT,6,h6,0.76,100,True
imdb,dbpedia_14,LAT,6,h6,0.59,100,False
imdb,arc_easy,DIM,6,h6,0.34,50,False
imdb,common_sense_qa,DIM,6,h6,0.325,40,False
imdb,boolq,DIM,6,h6,0.6,100,False
imdb,imdb,DIM,6,h6,1.0,100,True
imdb,dbpedia_14,DIM,6,h6,0.69,100,False
imdb,arc_easy,LDA,6,h6,0.38,50,False
imdb,common_sense_qa,LDA,6,h6,0.3,40,False
imdb,boolq,LDA,6,h6,0.6,100,False
imdb,imdb,LDA,6,h6,1.0,100,True
imdb,dbpedia_14,LDA,6,h6,0.55,100,False
imdb,arc_easy,LR,6,h6,0.36,50,False
imdb,common_sense_qa,LR,6,h6,0.25,40,False
imdb,boolq,LR,6,h6,0.6,100,False
imdb,imdb,LR,6,h6,1.0,100,True
imdb,dbpedia_14,LR,6,h6,0.7,100,False
imdb,arc_easy,LR-G,6,h6,0.34,50,False
imdb,common_sense_qa,LR-G,6,h6,0.325,40,False
imdb,boolq,LR-G,6,h6,0.6,100,False
imdb,imdb,LR-G,6,h6,1.0,100,True
imdb,dbpedia_14,LR-G,6,h6,0.69,100,False
imdb,arc_easy,PCA,6,h6,0.3,50,False
imdb,common_sense_qa,PCA,6,h6,0.25,40,False
imdb,boolq,PCA,6,h6,0.61,100,False
imdb,imdb,PCA,6,h6,0.83,100,True
imdb,dbpedia_14,PCA,6,h6,0.63,100,False
imdb,arc_easy,PCA-G,6,h6,0.24,50,False
imdb,common_sense_qa,PCA-G,6,h6,0.275,40,False
imdb,boolq,PCA-G,6,h6,0.6,100,False
imdb,imdb,PCA-G,6,h6,0.94,100,True
imdb,dbpedia_14,PCA-G,6,h6,0.51,100,False
imdb,arc_easy,CCS,8,h8,0.38,50,False
imdb,common_sense_qa,CCS,8,h8,0.15,40,False
imdb,boolq,CCS,8,h8,0.6,100,False
imdb,imdb,CCS,8,h8,0.79,100,True
imdb,dbpedia_14,CCS,8,h8,0.83,100,False
imdb,arc_easy,LAT,8,h8,0.38,50,False
imdb,common_sense_qa,LAT,8,h8,0.125,40,False
imdb,boolq,LAT,8,h8,0.61,100,False
imdb,imdb,LAT,8,h8,0.95,100,True
imdb,dbpedia_14,LAT,8,h8,0.52,100,False
imdb,arc_easy,DIM,8,h8,0.32,50,False
imdb,common_sense_qa,DIM,8,h8,0.275,40,False
imdb,boolq,DIM,8,h8,0.57,100,False
imdb,imdb,DIM,8,h8,1.0,100,True
imdb,dbpedia_14,DIM,8,h8,0.88,100,False
imdb,arc_easy,LDA,8,h8,0.3,50,False
imdb,common_sense_qa,LDA,8,h8,0.175,40,False
imdb,boolq,LDA,8,h8,0.6,100,False
imdb,imdb,LDA,8,h8,1.0,100,True
imdb,dbpedia_14,LDA,8,h8,0.88,100,False
imdb,arc_easy,LR,8,h8,0.28,50,False
imdb,common_sense_qa,LR,8,h8,0.275,40,False
imdb,boolq,LR,8,h8,0.57,100,False
imdb,imdb,LR,8,h8,1.0,100,True
imdb,dbpedia_14,LR,8,h8,0.88,100,False
imdb,arc_easy,LR-G,8,h8,0.32,50,False
imdb,common_sense_qa,LR-G,8,h8,0.25,40,False
imdb,boolq,LR-G,8,h8,0.57,100,False
imdb,imdb,LR-G,8,h8,1.0,100,True
imdb,dbpedia_14,LR-G,8,h8,0.88,100,False
imdb,arc_easy,PCA,8,h8,0.32,50,False
imdb,common_sense_qa,PCA,8,h8,0.125,40,False
imdb,boolq,PCA,8,h8,0.61,100,False
imdb,imdb,PCA,8,h8,0.96,100,True
imdb,dbpedia_14,PCA,8,h8,0.54,100,False
imdb,arc_easy,PCA-G,8,h8,0.26,50,False
imdb,common_sense_qa,PCA-G,8,h8,0.225,40,False
imdb,boolq,PCA-G,8,h8,0.6,100,False
imdb,imdb,PCA-G,8,h8,0.9,100,True
imdb,dbpedia_14,PCA-G,8,h8,0.52,100,False
imdb,arc_easy,CCS,10,h10,0.28,50,False
imdb,common_sense_qa,CCS,10,h10,0.225,40,False
imdb,boolq,CCS,10,h10,0.54,100,False
imdb,imdb,CCS,10,h10,1.0,100,True
imdb,dbpedia_14,CCS,10,h10,0.67,100,False
imdb,arc_easy,LAT,10,h10,0.22,50,False
imdb,common_sense_qa,LAT,10,h10,0.225,40,False
imdb,boolq,LAT,10,h10,0.6,100,False
imdb,imdb,LAT,10,h10,0.69,100,True
imdb,dbpedia_14,LAT,10,h10,0.79,100,False
imdb,arc_easy,DIM,10,h10,0.3,50,False
imdb,common_sense_qa,DIM,10,h10,0.2,40,False
imdb,boolq,DIM,10,h10,0.6,100,False
imdb,imdb,DIM,10,h10,1.0,100,True
imdb,dbpedia_14,DIM,10,h10,0.88,100,False
imdb,arc_easy,LDA,10,h10,0.38,50,False
imdb,common_sense_qa,LDA,10,h10,0.15,40,False
imdb,boolq,LDA,10,h10,0.6,100,False
imdb,imdb,LDA,10,h10,1.0,100,True
imdb,dbpedia_14,LDA,10,h10,0.82,100,False
imdb,arc_easy,LR,10,h10,0.3,50,False
imdb,common_sense_qa,LR,10,h10,0.2,40,False
imdb,boolq,LR,10,h10,0.6,100,False
imdb,imdb,LR,10,h10,1.0,100,True
imdb,dbpedia_14,LR,10,h10,0.88,100,False
imdb,arc_easy,LR-G,10,h10,0.3,50,False
imdb,common_sense_qa,LR-G,10,h10,0.2,40,False
imdb,boolq,LR-G,10,h10,0.6,100,False
imdb,imdb,LR-G,10,h10,1.0,100,True
imdb,dbpedia_14,LR-G,10,h10,0.88,100,False
imdb,arc_easy,PCA,10,h10,0.28,50,False
imdb,common_sense_qa,PCA,10,h10,0.25,40,False
imdb,boolq,PCA,10,h10,0.54,100,False
imdb,imdb,PCA,10,h10,0.67,100,True
imdb,dbpedia_14,PCA,10,h10,0.78,100,False
imdb,arc_easy,PCA-G,10,h10,0.38,50,False
imdb,common_sense_qa,PCA-G,10,h10,0.225,40,False
imdb,boolq,PCA-G,10,h10,0.59,100,False
imdb,imdb,PCA-G,10,h10,0.92,100,True
imdb,dbpedia_14,PCA-G,10,h10,0.68,100,False
imdb,arc_easy,CCS,12,h12,0.3,50,False
imdb,common_sense_qa,CCS,12,h12,0.3,40,False
imdb,boolq,CCS,12,h12,0.6,100,False
imdb,imdb,CCS,12,h12,0.9,100,True
imdb,dbpedia_14,CCS,12,h12,0.58,100,False
imdb,arc_easy,LAT,12,h12,0.24,50,False
imdb,common_sense_qa,LAT,12,h12,0.25,40,False
imdb,boolq,LAT,12,h12,0.54,100,False
imdb,imdb,LAT,12,h12,1.0,100,True
imdb,dbpedia_14,LAT,12,h12,0.81,100,False
imdb,arc_easy,DIM,12,h12,0.26,50,False
imdb,common_sense_qa,DIM,12,h12,0.2,40,False
imdb,boolq,DIM,12,h12,0.6,100,False
imdb,imdb,DIM,12,h12,1.0,100,True
imdb,dbpedia_14,DIM,12,h12,0.87,100,False
imdb,arc_easy,LDA,12,h12,0.26,50,False
imdb,common_sense_qa,LDA,12,h12,0.3,40,False
imdb,boolq,LDA,12,h12,0.5,100,False
imdb,imdb,LDA,12,h12,1.0,100,True
imdb,dbpedia_14,LDA,12,h12,0.65,100,False
imdb,arc_easy,LR,12,h12,0.24,50,False
imdb,common_sense_qa,LR,12,h12,0.2,40,False
imdb,boolq,LR,12,h12,0.6,100,False
imdb,imdb,LR,12,h12,1.0,100,True
imdb,dbpedia_14,LR,12,h12,0.87,100,False
imdb,arc_easy,LR-G,12,h12,0.26,50,False
imdb,common_sense_qa,LR-G,12,h12,0.2,40,False
imdb,boolq,LR-G,12,h12,0.6,100,False
imdb,imdb,LR-G,12,h12,1.0,100,True
imdb,dbpedia_14,LR-G,12,h12,0.87,100,False
imdb,arc_easy,PCA,12,h12,0.24,50,False
imdb,common_sense_qa,PCA,12,h12,0.25,40,False
imdb,boolq,PCA,12,h12,0.51,100,False
imdb,imdb,PCA,12,h12,1.0,100,True
imdb,dbpedia_14,PCA,12,h12,0.82,100,False
imdb,arc_easy,PCA-G,12,h12,0.4,50,False
imdb,common_sense_qa,PCA-G,12,h12,0.3,40,False
imdb,boolq,PCA-G,12,h12,0.6,100,False
imdb,imdb,PCA-G,12,h12,1.0,100,True
imdb,dbpedia_14,PCA-G,12,h12,0.8,100,False
imdb,arc_easy,CCS,14,h14,0.34,50,False
imdb,common_sense_qa,CCS,14,h14,0.25,40,False
imdb,boolq,CCS,14,h14,0.61,100,False
imdb,imdb,CCS,14,h14,1.0,100,True
imdb,dbpedia_14,CCS,14,h14,0.56,100,False
imdb,arc_easy,LAT,14,h14,0.24,50,False
imdb,common_sense_qa,LAT,14,h14,0.275,40,False
imdb,boolq,LAT,14,h14,0.57,100,False
imdb,imdb,LAT,14,h14,1.0,100,True
imdb,dbpedia_14,LAT,14,h14,0.89,100,False
imdb,arc_easy,DIM,14,h14,0.22,50,False
imdb,common_sense_qa,DIM,14,h14,0.25,40,False
imdb,boolq,DIM,14,h14,0.6,100,False
imdb,imdb,DIM,14,h14,1.0,100,True
imdb,dbpedia_14,DIM,14,h14,0.81,100,False
imdb,arc_easy,LDA,14,h14,0.22,50,False
imdb,common_sense_qa,LDA,14,h14,0.15,40,False
imdb,boolq,LDA,14,h14,0.6,100,False
imdb,imdb,LDA,14,h14,1.0,100,True
imdb,dbpedia_14,LDA,14,h14,0.92,100,False
imdb,arc_easy,LR,14,h14,0.24,50,False
imdb,common_sense_qa,LR,14,h14,0.25,40,False
imdb,boolq,LR,14,h14,0.6,100,False
imdb,imdb,LR,14,h14,1.0,100,True
imdb,dbpedia_14,LR,14,h14,0.81,100,False
imdb,arc_easy,LR-G,14,h14,0.24,50,False
imdb,common_sense_qa,LR-G,14,h14,0.25,40,False
imdb,boolq,LR-G,14,h14,0.6,100,False
imdb,imdb,LR-G,14,h14,1.0,100,True
imdb,dbpedia_14,LR-G,14,h14,0.81,100,False
imdb,arc_easy,PCA,14,h14,0.26,50,False
imdb,common_sense_qa,PCA,14,h14,0.275,40,False
imdb,boolq,PCA,14,h14,0.57,100,False
imdb,imdb,PCA,14,h14,0.99,100,True
imdb,dbpedia_14,PCA,14,h14,0.87,100,False
imdb,arc_easy,PCA-G,14,h14,0.26,50,False
imdb,common_sense_qa,PCA-G,14,h14,0.275,40,False
imdb,boolq,PCA-G,14,h14,0.6,100,False
imdb,imdb,PCA-G,14,h14,1.0,100,True
imdb,dbpedia_14,PCA-G,14,h14,0.75,100,False
imdb,arc_easy,CCS,16,h16,0.32,50,False
imdb,common_sense_qa,CCS,16,h16,0.275,40,False
imdb,boolq,CCS,16,h16,0.6,100,False
imdb,imdb,CCS,16,h16,1.0,100,True
imdb,dbpedia_14,CCS,16,h16,0.71,100,False
imdb,arc_easy,LAT,16,h16,0.28,50,False
imdb,common_sense_qa,LAT,16,h16,0.25,40,False
imdb,boolq,LAT,16,h16,0.59,100,False
imdb,imdb,LAT,16,h16,0.85,100,True
imdb,dbpedia_14,LAT,16,h16,0.92,100,False
imdb,arc_easy,DIM,16,h16,0.16,50,False
imdb,common_sense_qa,DIM,16,h16,0.125,40,False
imdb,boolq,DIM,16,h16,0.6,100,False
imdb,imdb,DIM,16,h16,1.0,100,True
imdb,dbpedia_14,DIM,16,h16,0.82,100,False
imdb,arc_easy,LDA,16,h16,0.4,50,False
imdb,common_sense_qa,LDA,16,h16,0.125,40,False
imdb,boolq,LDA,16,h16,0.6,100,False
imdb,imdb,LDA,16,h16,1.0,100,True
imdb,dbpedia_14,LDA,16,h16,0.51,100,False
imdb,arc_easy,LR,16,h16,0.16,50,False
imdb,common_sense_qa,LR,16,h16,0.125,40,False
imdb,boolq,LR,16,h16,0.6,100,False
imdb,imdb,LR,16,h16,1.0,100,True
imdb,dbpedia_14,LR,16,h16,0.81,100,False
imdb,arc_easy,LR-G,16,h16,0.16,50,False
imdb,common_sense_qa,LR-G,16,h16,0.15,40,False
imdb,boolq,LR-G,16,h16,0.6,100,False
imdb,imdb,LR-G,16,h16,1.0,100,True
imdb,dbpedia_14,LR-G,16,h16,0.82,100,False
imdb,arc_easy,PCA,16,h16,0.28,50,False
imdb,common_sense_qa,PCA,16,h16,0.275,40,False
imdb,boolq,PCA,16,h16,0.59,100,False
imdb,imdb,PCA,16,h16,0.99,100,True
imdb,dbpedia_14,PCA,16,h16,0.92,100,False
imdb,arc_easy,PCA-G,16,h16,0.3,50,False
imdb,common_sense_qa,PCA-G,16,h16,0.3,40,False
imdb,boolq,PCA-G,16,h16,0.6,100,False
imdb,imdb,PCA-G,16,h16,1.0,100,True
imdb,dbpedia_14,PCA-G,16,h16,0.91,100,False
imdb,arc_easy,CCS,18,h18,0.26,50,False
imdb,common_sense_qa,CCS,18,h18,0.375,40,False
imdb,boolq,CCS,18,h18,0.62,100,False
imdb,imdb,CCS,18,h18,0.76,100,True
imdb,dbpedia_14,CCS,18,h18,0.61,100,False
imdb,arc_easy,LAT,18,h18,0.24,50,False
imdb,common_sense_qa,LAT,18,h18,0.25,40,False
imdb,boolq,LAT,18,h18,0.6,100,False
imdb,imdb,LAT,18,h18,0.95,100,True
imdb,dbpedia_14,LAT,18,h18,0.96,100,False
imdb,arc_easy,DIM,18,h18,0.22,50,False
imdb,common_sense_qa,DIM,18,h18,0.125,40,False
imdb,boolq,DIM,18,h18,0.6,100,False
imdb,imdb,DIM,18,h18,1.0,100,True
imdb,dbpedia_14,DIM,18,h18,0.81,100,False
imdb,arc_easy,LDA,18,h18,0.34,50,False
imdb,common_sense_qa,LDA,18,h18,0.175,40,False
imdb,boolq,LDA,18,h18,0.6,100,False
imdb,imdb,LDA,18,h18,1.0,100,True
imdb,dbpedia_14,LDA,18,h18,0.61,100,False
imdb,arc_easy,LR,18,h18,0.26,50,False
imdb,common_sense_qa,LR,18,h18,0.125,40,False
imdb,boolq,LR,18,h18,0.6,100,False
imdb,imdb,LR,18,h18,1.0,100,True
imdb,dbpedia_14,LR,18,h18,0.81,100,False
imdb,arc_easy,LR-G,18,h18,0.22,50,False
imdb,common_sense_qa,LR-G,18,h18,0.125,40,False
imdb,boolq,LR-G,18,h18,0.6,100,False
imdb,imdb,LR-G,18,h18,1.0,100,True
imdb,dbpedia_14,LR-G,18,h18,0.81,100,False
imdb,arc_easy,PCA,18,h18,0.26,50,False
imdb,common_sense_qa,PCA,18,h18,0.275,40,False
imdb,boolq,PCA,18,h18,0.59,100,False
imdb,imdb,PCA,18,h18,0.8,100,True
imdb,dbpedia_14,PCA,18,h18,0.93,100,False
imdb,arc_easy,PCA-G,18,h18,0.36,50,False
imdb,common_sense_qa,PCA-G,18,h18,0.325,40,False
imdb,boolq,PCA-G,18,h18,0.58,100,False
imdb,imdb,PCA-G,18,h18,1.0,100,True
imdb,dbpedia_14,PCA-G,18,h18,0.92,100,False
imdb,arc_easy,CCS,20,h20,0.3,50,False
imdb,common_sense_qa,CCS,20,h20,0.175,40,False
imdb,boolq,CCS,20,h20,0.54,100,False
imdb,imdb,CCS,20,h20,0.48,100,True
imdb,dbpedia_14,CCS,20,h20,0.58,100,False
imdb,arc_easy,LAT,20,h20,0.3,50,False
imdb,common_sense_qa,LAT,20,h20,0.225,40,False
imdb,boolq,LAT,20,h20,0.6,100,False
imdb,imdb,LAT,20,h20,0.88,100,True
imdb,dbpedia_14,LAT,20,h20,0.69,100,False
imdb,arc_easy,DIM,20,h20,0.2,50,False
imdb,common_sense_qa,DIM,20,h20,0.2,40,False
imdb,boolq,DIM,20,h20,0.6,100,False
imdb,imdb,DIM,20,h20,1.0,100,True
imdb,dbpedia_14,DIM,20,h20,0.85,100,False
imdb,arc_easy,LDA,20,h20,0.36,50,False
imdb,common_sense_qa,LDA,20,h20,0.125,40,False
imdb,boolq,LDA,20,h20,0.61,100,False
imdb,imdb,LDA,20,h20,1.0,100,True
imdb,dbpedia_14,LDA,20,h20,0.6,100,False
imdb,arc_easy,LR,20,h20,0.2,50,False
imdb,common_sense_qa,LR,20,h20,0.2,40,False
imdb,boolq,LR,20,h20,0.6,100,False
imdb,imdb,LR,20,h20,1.0,100,True
imdb,dbpedia_14,LR,20,h20,0.82,100,False
imdb,arc_easy,LR-G,20,h20,0.2,50,False
imdb,common_sense_qa,LR-G,20,h20,0.2,40,False
imdb,boolq,LR-G,20,h20,0.6,100,False
imdb,imdb,LR-G,20,h20,1.0,100,True
imdb,dbpedia_14,LR-G,20,h20,0.84,100,False
imdb,arc_easy,PCA,20,h20,0.3,50,False
imdb,common_sense_qa,PCA,20,h20,0.275,40,False
imdb,boolq,PCA,20,h20,0.59,100,False
imdb,imdb,PCA,20,h20,0.96,100,True
imdb,dbpedia_14,PCA,20,h20,0.88,100,False
imdb,arc_easy,PCA-G,20,h20,0.28,50,False
imdb,common_sense_qa,PCA-G,20,h20,0.225,40,False
imdb,boolq,PCA-G,20,h20,0.62,100,False
imdb,imdb,PCA-G,20,h20,1.0,100,True
imdb,dbpedia_14,PCA-G,20,h20,0.94,100,False
imdb,arc_easy,CCS,22,h22,0.34,50,False
imdb,common_sense_qa,CCS,22,h22,0.225,40,False
imdb,boolq,CCS,22,h22,0.6,100,False
imdb,imdb,CCS,22,h22,0.91,100,True
imdb,dbpedia_14,CCS,22,h22,0.76,100,False
imdb,arc_easy,LAT,22,h22,0.22,50,False
imdb,common_sense_qa,LAT,22,h22,0.275,40,False
imdb,boolq,LAT,22,h22,0.54,100,False
imdb,imdb,LAT,22,h22,0.91,100,True
imdb,dbpedia_14,LAT,22,h22,0.63,100,False
imdb,arc_easy,DIM,22,h22,0.18,50,False
imdb,common_sense_qa,DIM,22,h22,0.2,40,False
imdb,boolq,DIM,22,h22,0.6,100,False
imdb,imdb,DIM,22,h22,1.0,100,True
imdb,dbpedia_14,DIM,22,h22,0.87,100,False
imdb,arc_easy,LDA,22,h22,0.3,50,False
imdb,common_sense_qa,LDA,22,h22,0.175,40,False
imdb,boolq,LDA,22,h22,0.54,100,False
imdb,imdb,LDA,22,h22,1.0,100,True
imdb,dbpedia_14,LDA,22,h22,0.68,100,False
imdb,arc_easy,LR,22,h22,0.28,50,False
imdb,common_sense_qa,LR,22,h22,0.175,40,False
imdb,boolq,LR,22,h22,0.6,100,False
imdb,imdb,LR,22,h22,1.0,100,True
imdb,dbpedia_14,LR,22,h22,0.82,100,False
imdb,arc_easy,LR-G,22,h22,0.16,50,False
imdb,common_sense_qa,LR-G,22,h22,0.2,40,False
imdb,boolq,LR-G,22,h22,0.6,100,False
imdb,imdb,LR-G,22,h22,1.0,100,True
imdb,dbpedia_14,LR-G,22,h22,0.87,100,False
imdb,arc_easy,PCA,22,h22,0.2,50,False
imdb,common_sense_qa,PCA,22,h22,0.275,40,False
imdb,boolq,PCA,22,h22,0.52,100,False
imdb,imdb,PCA,22,h22,0.82,100,True
imdb,dbpedia_14,PCA,22,h22,0.61,100,False
imdb,arc_easy,PCA-G,22,h22,0.4,50,False
imdb,common_sense_qa,PCA-G,22,h22,0.225,40,False
imdb,boolq,PCA-G,22,h22,0.6,100,False
imdb,imdb,PCA-G,22,h22,1.0,100,True
imdb,dbpedia_14,PCA-G,22,h22,0.9,100,False
imdb,arc_easy,CCS,24,h24,0.3,50,False
imdb,common_sense_qa,CCS,24,h24,0.15,40,False
imdb,boolq,CCS,24,h24,0.52,100,False
imdb,imdb,CCS,24,h24,0.77,100,True
imdb,dbpedia_14,CCS,24,h24,0.7,100,False
imdb,arc_easy,LAT,24,h24,0.26,50,False
imdb,common_sense_qa,LAT,24,h24,0.275,40,False
imdb,boolq,LAT,24,h24,0.62,100,False
imdb,imdb,LAT,24,h24,0.93,100,True
imdb,dbpedia_14,LAT,24,h24,0.72,100,False
imdb,arc_easy,DIM,24,h24,0.16,50,False
imdb,common_sense_qa,DIM,24,h24,0.175,40,False
imdb,boolq,DIM,24,h24,0.6,100,False
imdb,imdb,DIM,24,h24,1.0,100,True
imdb,dbpedia_14,DIM,24,h24,0.84,100,False
imdb,arc_easy,LDA,24,h24,0.24,50,False
imdb,common_sense_qa,LDA,24,h24,0.175,40,False
imdb,boolq,LDA,24,h24,0.55,100,False
imdb,imdb,LDA,24,h24,1.0,100,True
imdb,dbpedia_14,LDA,24,h24,0.55,100,False
imdb,arc_easy,LR,24,h24,0.26,50,False
imdb,common_sense_qa,LR,24,h24,0.25,40,False
imdb,boolq,LR,24,h24,0.6,100,False
imdb,imdb,LR,24,h24,1.0,100,True
imdb,dbpedia_14,LR,24,h24,0.8,100,False
imdb,arc_easy,LR-G,24,h24,0.18,50,False
imdb,common_sense_qa,LR-G,24,h24,0.2,40,False
imdb,boolq,LR-G,24,h24,0.6,100,False
imdb,imdb,LR-G,24,h24,1.0,100,True
imdb,dbpedia_14,LR-G,24,h24,0.82,100,False
imdb,arc_easy,PCA,24,h24,0.2,50,False
imdb,common_sense_qa,PCA,24,h24,0.325,40,False
imdb,boolq,PCA,24,h24,0.58,100,False
imdb,imdb,PCA,24,h24,0.79,100,True
imdb,dbpedia_14,PCA,24,h24,0.53,100,False
